ConsultantID,Title,ProjectID,ProjectName,BusinessUnit,TotalHours,FirstWorked,LastWorked
37,Senior Consultant,93,Decentralized discrete core,Energy,32.53,2027-08-19 21:03:05.750644,2027-08-30 17:05:29.432834
37,Senior Consultant,101,Upgradable next generation task-force,Retail,31.21,2028-02-19 23:15:53.004209,2028-03-08 07:05:17.802694
37,Senior Consultant,111,Stand-alone responsive portal,Retail,29.38,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
37,Senior Consultant,80,Public-key high-level function,Media & Entertainment,28.03,2026-11-07 22:41:27.915214,2026-11-29 06:31:59.372728
37,Senior Consultant,62,Universal exuding open architecture,Government,27.94,2025-05-10 17:59:53.390490,2025-05-31 08:12:55.529304
37,Senior Consultant,85,Reactive impactful complexity,Government,27.16,2027-02-01 03:47:03.663672,2027-02-16 11:19:22.432526
37,Senior Consultant,106,Implemented coherent middleware,Healthcare,25.54,2028-06-15 12:26:14.042794,2028-07-07 12:10:01.669346
37,Senior Consultant,7,Proactive holistic data-warehouse,Retail,23.69,2020-10-28 08:44:49.163279,2020-11-15 23:27:40.255671
37,Senior Consultant,3,Monitored 24/7 system engine,Healthcare,21.29,2020-07-05 14:21:31.741585,2020-07-22 00:35:45.259280
38,Consultant,87,User-friendly bifurcated array,Government,156.16,2027-03-14 19:07:18.770060,2027-04-06 11:43:40.669642
38,Consultant,94,Profit-focused incremental project,Energy,145.65,2027-07-31 09:14:27.897391,2027-08-18 00:19:11.741448
38,Consultant,122,Public-key impactful customer loyalty,Energy,144.89,2029-10-01 21:08:29.949765,2029-10-22 08:56:43.263546
38,Consultant,16,Versatile encompassing local area network,Media & Entertainment,142.84,2021-10-28 19:48:03.651701,2021-11-19 11:59:57.051095
38,Consultant,35,Streamlined composite capacity,Healthcare,139.32,2022-12-29 04:40:54.923710,2023-01-20 03:39:51.980100
38,Consultant,103,Phased context-sensitive knowledge base,Media & Entertainment,133.08,2028-04-29 11:15:37.104121,2028-05-18 11:09:01.740510
38,Consultant,47,Centralized asynchronous interface,Healthcare,120.02,2024-03-21 11:15:26.725483,2024-04-15 13:43:26.666494
38,Consultant,10,Configurable regional monitoring,Government,115.07,2020-12-09 01:08:00.983091,2020-12-25 23:52:22.457196
38,Consultant,22,AI-driven incremental strategy,Retail,106.5,2022-02-16 21:33:23.223852,2022-03-12 12:02:10.253523
38,Consultant,4,Virtual regional website,Government,95.97,2020-08-14 02:23:07.152412,2020-09-01 20:05:23.468039
38,Consultant,57,Front-line leading edge frame,Retail,74.89,2025-01-18 23:00:59.807027,2025-02-07 03:44:19.909015
38,Consultant,98,Seamless immersive benchmark,Government,64.76,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
38,Consultant,39,Smart asynchronous protocol,Energy,61.94,2023-04-23 16:15:19.773568,2023-05-19 21:45:47.154662
38,Consultant,117,Public-key actuating implementation,Retail,55.99,2029-01-28 03:56:24.684672,2029-02-19 20:07:39.083509
38,Consultant,53,Networked heuristic architecture,Energy,53.81,2024-10-18 00:36:30.428164,2024-11-01 18:05:33.319376
38,Consultant,63,Innovative high-level parallelism,Government,42.59,2025-05-09 19:15:36.352335,2025-05-29 00:12:29.467941
38,Consultant,109,Sharable mission-critical focus group,Healthcare,36.76,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
38,Consultant,82,Polarised zero tolerance implementation,Healthcare,28.93,2026-10-28 08:38:02.102463,2026-11-18 18:10:28.146846
38,Consultant,75,Networked full-range task-force,Media & Entertainment,25.45,2026-03-27 02:05:55.236856,2026-04-10 22:04:44.280591
38,Consultant,70,Robust zero defect installation,Media & Entertainment,23.36,2025-12-06 11:32:14.344215,2025-12-25 00:58:41.231614
38,Consultant,28,Automated data-driven firmware,Retail,20.73,2022-10-08 00:06:22.269344,2022-10-24 17:39:28.086361
40,Manager,57,Front-line leading edge frame,Retail,155.53,2025-02-07 03:44:19.909015,2025-02-25 17:16:47.643232
40,Manager,40,Centralized logistical internet solution,Media & Entertainment,154.96,2023-04-02 06:17:07.722643,2023-04-14 05:49:54.148435
40,Manager,90,Realigned leading edge firmware,Healthcare,146.98,2027-05-13 15:05:45.151866,2027-06-05 21:05:02.050971
40,Manager,32,Total intangible attitude,Media & Entertainment,137.8,2022-12-24 17:01:31.757846,2023-01-08 14:43:54.245756
40,Manager,121,Team-oriented zero defect access,Healthcare,116.48,2029-07-07 18:13:37.488750,2029-07-21 05:26:34.787708
40,Manager,43,Multi-tiered systemic conglomeration,Retail,115.15,2023-12-25 16:55:32.049260,2024-01-12 09:28:11.524018
40,Manager,55,Focused systemic firmware,Healthcare,113.49,2024-11-17 23:42:19.343729,2024-12-06 15:24:26.962758
40,Manager,13,Public-key content-based hardware,Government,112.9,2021-05-19 15:37:13.615612,2021-06-10 17:38:37.583589
40,Manager,113,Innovative holistic conglomeration,Energy,111.69,2028-11-08 00:31:31.903745,2028-12-03 20:30:39.019970
40,Manager,73,Distributed bottom-line concept,Government,108.89,2026-03-22 10:49:24.761837,2026-04-21 11:36:27.739907
40,Manager,16,Versatile encompassing local area network,Media & Entertainment,106.93,2021-11-19 11:59:57.051095,2021-12-06 05:55:56.660953
40,Manager,63,Innovative high-level parallelism,Government,100.89,2025-05-29 00:12:29.467941,2025-06-27 11:58:45.603478
40,Manager,50,Innovative 24 hour instruction set,Healthcare,96.2,2024-07-24 07:18:21.564744,2024-08-12 16:03:06.503817
40,Manager,111,Stand-alone responsive portal,Retail,82.81,2028-07-13 06:31:00.236636,2028-08-06 06:16:06.443423
40,Manager,91,Profit-focused secondary leverage,Healthcare,66.66,2027-08-18 19:52:52.337644,2027-09-12 16:11:26.453934
40,Manager,23,Adaptive cloud-native installation,Government,63.02,2022-03-22 02:00:18.170999,2022-04-20 05:44:24.539184
40,Manager,69,Managed responsive migration,Energy,39.96,2025-11-21 04:28:16.981792,2025-12-21 20:42:35.367203
40,Manager,122,Public-key impactful customer loyalty,Energy,37.06,2029-10-22 08:56:43.263546,2029-11-23 04:06:50.624151
40,Manager,105,User-centric fresh-thinking microservice,Media & Entertainment,30.18,2028-05-07 14:44:56.053227,2028-05-26 19:12:52.359732
40,Manager,83,Secured AI-powered neural-net,Retail,28.97,2027-01-19 12:10:03.964779,2027-01-29 21:19:32.901295
40,Manager,97,Optimized incremental orchestration,Retail,25.52,2027-11-29 04:38:40.998701,2027-12-20 14:44:15.001468
40,Manager,7,Proactive holistic data-warehouse,Retail,23.69,2020-10-28 08:44:49.163279,2020-11-15 23:27:40.255671
40,Manager,79,Open-architected modular task-force,Retail,22.24,2026-10-07 00:34:16.132526,2026-10-26 20:41:40.591232
40,Manager,3,Monitored 24/7 system engine,Healthcare,21.29,2020-07-05 14:21:31.741585,2020-07-22 00:35:45.259280
40,Manager,30,Digitized zero tolerance parallelism,Retail,20.45,2022-10-04 09:34:05.403190,2022-11-01 21:43:41.540835
41,,53,Networked heuristic architecture,Energy,159.67,2024-11-01 18:05:33.319376,2024-11-28 12:47:55.675747
41,,19,Proactive secondary solution,Energy,150.48,2021-11-21 16:10:35.599985,2021-12-04 11:26:56.412354
41,,24,Balanced disintermediate intranet,Energy,149.78,2022-04-03 02:02:26.835957,2022-04-15 20:47:30.846823
41,,34,Sharable fresh-thinking matrices,Media & Entertainment,147.35,2023-01-19 16:48:12.747022,2023-02-10 03:49:38.317142
41,,5,Innovative content-based interface,Government,132.49,2020-09-05 17:19:51.075356,2020-10-03 12:56:35.207447
41,,107,Fundamental systematic parallelism,Healthcare,124.67,2028-07-10 23:08:07.200226,2028-08-05 02:17:06.950821
41,,38,Reactive transitional service-desk,Healthcare,104.49,2023-05-06 01:35:15.834137,2023-05-22 14:15:56.671861
41,,78,Open-source mobile microservice,Media & Entertainment,102.84,2026-09-02 18:16:41.913018,2026-10-02 02:03:16.303250
41,,119,Diverse motivating parallelism,Government,95.93,2029-08-16 18:31:28.229724,2029-09-05 01:34:02.376161
41,,92,Focused transitional approach,Energy,88.02,2027-06-28 13:05:11.302846,2027-07-18 13:26:51.342817
41,,46,Reverse-engineered discrete application,Government,84.64,2024-03-24 16:08:25.838855,2024-04-23 16:24:01.036097
41,,96,Innovative coherent paradigm,Retail,71.32,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
41,,84,Reverse-engineered zero tolerance alliance,Energy,58.45,2027-01-13 02:27:30.471613,2027-02-11 06:14:49.462280
41,,115,Adaptive coherent customer loyalty,Retail,57.49,2028-11-30 07:53:44.786015,2028-12-17 22:44:08.864591
41,,102,Virtual intangible matrices,Retail,46.17,2028-03-03 21:53:17.390494,2028-03-16 15:05:06.222045
41,,11,Future-proofed zero trust hub,Government,38.82,2020-12-30 16:03:45.590399,2021-01-17 07:51:15.940092
41,,74,Future-proofed tertiary customer loyalty,Healthcare,38.44,2026-02-07 10:19:11.576188,2026-03-03 16:15:34.437807
41,,59,Customer-focused optimal system engine,Healthcare,34.62,2025-02-19 17:15:51.790500,2025-03-07 05:48:58.600400
41,,65,Robust tertiary collaboration,Retail,33.3,2025-08-12 07:58:33.786976,2025-09-01 03:14:06.603670
41,,29,Future-proofed intangible neural-net,Healthcare,29.08,2022-10-11 05:01:19.311133,2022-11-02 20:10:29.968939
42,Partner,74,Future-proofed tertiary customer loyalty,Healthcare,158.44,2026-03-22 13:06:26.421323,2026-04-12 21:50:03.460361
42,Partner,91,Profit-focused secondary leverage,Healthcare,153.32,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
42,Partner,34,Sharable fresh-thinking matrices,Media & Entertainment,147.35,2023-01-19 16:48:12.747022,2023-02-10 03:49:38.317142
42,Partner,124,User-centric empowering initiative,Government,140.89,2029-10-31 20:24:27.273448,2029-11-19 13:37:40.440510
42,Partner,46,Reverse-engineered discrete application,Government,140.77,2024-04-23 16:24:01.036097,2024-05-19 15:51:51.062741
42,Partner,87,User-friendly bifurcated array,Government,137.65,2027-04-06 11:43:40.669642,2027-04-23 16:21:23.015730
42,Partner,25,Networked sustainable help-desk,Government,131.36,2022-05-15 10:21:20.333006,2022-06-08 01:16:45.039820
42,Partner,118,Automated directional hardware,Healthcare,120.89,2029-06-06 17:57:45.245572,2029-06-24 18:38:26.109189
42,Partner,70,Robust zero defect installation,Media & Entertainment,117.29,2025-12-25 00:58:41.231614,2026-01-13 10:09:56.072834
42,Partner,30,Digitized zero tolerance parallelism,Retail,113.66,2022-11-19 03:37:10.343330,2022-12-14 00:11:31.987837
42,Partner,16,Versatile encompassing local area network,Media & Entertainment,106.93,2021-11-19 11:59:57.051095,2021-12-06 05:55:56.660953
42,Partner,83,Secured AI-powered neural-net,Retail,100.72,2026-12-24 19:47:14.186352,2027-01-19 12:10:03.964779
42,Partner,4,Virtual regional website,Government,95.97,2020-08-14 02:23:07.152412,2020-09-01 20:05:23.468039
42,Partner,104,Stand-alone zero trust hardware,Government,85.17,2028-05-27 19:26:34.873778,2028-06-27 21:05:12.806065
42,Partner,56,Self-enabling composite knowledge base,Government,74.23,2025-01-16 15:42:25.730730,2025-02-08 20:44:43.685493
42,Partner,96,Innovative coherent paradigm,Retail,71.32,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
42,Partner,12,Reverse-engineered composite capability,Healthcare,68.4,2021-04-21 20:15:59.056036,2021-05-10 20:13:17.974828
42,Partner,39,Smart asynchronous protocol,Energy,61.94,2023-04-23 16:15:19.773568,2023-05-19 21:45:47.154662
42,Partner,51,Virtual logistical hub,Government,57.73,2024-10-20 17:58:28.678214,2024-11-03 09:27:56.095109
42,Partner,115,Adaptive coherent customer loyalty,Retail,57.49,2028-11-30 07:53:44.786015,2028-12-17 22:44:08.864591
42,Partner,21,Public-key neutral intranet,Government,53.26,2022-01-14 21:46:56.129641,2022-01-31 05:47:47.937538
42,Partner,77,Networked client-driven protocol,Retail,53.13,2026-09-16 09:43:13.102493,2026-10-08 23:27:28.234606
42,Partner,100,Open-source asynchronous monitoring,Retail,46.77,2028-01-12 23:50:51.057278,2028-02-03 10:05:38.936856
42,Partner,65,Robust tertiary collaboration,Retail,33.3,2025-08-12 07:58:33.786976,2025-09-01 03:14:06.603670
42,Partner,110,Realigned neutral service-desk,Energy,32.01,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
42,Partner,7,Proactive holistic data-warehouse,Retail,23.69,2020-10-28 08:44:49.163279,2020-11-15 23:27:40.255671
42,Partner,42,Total optimizing alliance,Retail,22.71,2023-07-11 14:26:15.561953,2023-07-25 12:56:00.112155
42,Partner,61,Upgradable mobile instruction set,Energy,22.32,2025-04-12 07:23:01.364329,2025-05-03 16:11:45.076641
43,Partner,123,Visionary resilient parallelism,Retail,156.24,2029-09-21 10:28:08.474477,2029-10-19 22:14:26.652144
43,Partner,19,Proactive secondary solution,Energy,150.48,2021-11-21 16:10:35.599985,2021-12-04 11:26:56.412354
43,Partner,98,Seamless immersive benchmark,Government,138.04,2027-10-12 15:30:38.972106,2027-11-08 08:00:55.825787
43,Partner,87,User-friendly bifurcated array,Government,137.65,2027-04-06 11:43:40.669642,2027-04-23 16:21:23.015730
43,Partner,37,Streamlined real-time intranet,Healthcare,136.71,2023-03-18 04:17:39.195974,2023-04-08 04:57:11.977679
43,Partner,103,Phased context-sensitive knowledge base,Media & Entertainment,130.67,2028-03-22 23:42:36.527357,2028-04-07 03:35:30.957482
43,Partner,22,AI-driven incremental strategy,Retail,129.53,2022-03-12 12:02:10.253523,2022-03-28 01:17:06.035060
43,Partner,111,Stand-alone responsive portal,Retail,124.96,2028-09-03 12:25:08.455228,2028-09-27 22:50:38.551651
43,Partner,79,Open-architected modular task-force,Retail,123.83,2026-07-31 07:21:00.605272,2026-08-22 04:24:52.256450
43,Partner,116,Cross-platform mobile framework,Energy,122.01,2029-03-02 23:40:12.842246,2029-04-03 10:39:33.833991
43,Partner,73,Distributed bottom-line concept,Government,115.56,2026-02-09 13:28:55.088753,2026-02-28 17:48:41.910766
43,Partner,27,Devolved discrete circuit,Government,115.23,2022-09-11 13:10:16.652664,2022-09-26 14:00:14.752142
43,Partner,83,Secured AI-powered neural-net,Retail,94.98,2026-12-07 15:41:04.097737,2026-12-24 19:47:14.186352
43,Partner,58,Fundamental optimal instruction set,Retail,82.87,2025-01-17 07:31:09.761160,2025-02-05 03:52:23.235356
43,Partner,43,Multi-tiered systemic conglomeration,Retail,61.97,2023-11-11 14:55:55.088289,2023-11-29 18:05:59.122398
43,Partner,93,Decentralized discrete core,Energy,59.38,2027-07-19 11:14:32.977520,2027-08-02 14:19:04.530864
43,Partner,51,Virtual logistical hub,Government,57.73,2024-10-20 17:58:28.678214,2024-11-03 09:27:56.095109
43,Partner,14,Grass-roots coherent neural-net,Retail,53.35,2021-06-27 14:15:48.100057,2021-07-13 01:24:38.975670
43,Partner,4,Virtual regional website,Government,53.21,2020-07-08 19:36:54.916490,2020-07-30 22:46:11.448913
43,Partner,110,Realigned neutral service-desk,Energy,50.15,2028-06-17 06:28:38.287252,2028-07-05 15:33:14.786398
43,Partner,35,Streamlined composite capacity,Healthcare,48.28,2022-12-10 00:43:30.950194,2022-12-29 04:40:54.923710
43,Partner,69,Managed responsive migration,Energy,45.88,2025-10-26 01:13:58.916038,2025-11-21 04:28:16.981792
43,Partner,48,Team-oriented incremental flexibility,Energy,34.19,2024-05-27 08:20:09.966072,2024-06-13 22:06:40.888596
43,Partner,10,Configurable regional monitoring,Government,32.42,2020-10-30 11:51:30.045096,2020-11-20 20:12:59.996168
43,Partner,62,Universal exuding open architecture,Government,27.94,2025-05-10 17:59:53.390490,2025-05-31 08:12:55.529304
44,Partner,113,Innovative holistic conglomeration,Energy,156.96,2028-10-30 01:08:01.949306,2028-11-08 00:31:31.903745
44,Partner,90,Realigned leading edge firmware,Healthcare,146.98,2027-05-13 15:05:45.151866,2027-06-05 21:05:02.050971
44,Partner,82,Polarised zero tolerance implementation,Healthcare,144.76,2026-11-18 18:10:28.146846,2026-12-13 19:31:08.070883
44,Partner,95,Configurable local productivity,Healthcare,137.05,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
44,Partner,125,Front-line discrete workforce,Retail,128.11,2029-12-04 12:47:58.329784,2029-12-22 07:57:40.625819
44,Partner,70,Robust zero defect installation,Media & Entertainment,117.29,2025-12-25 00:58:41.231614,2026-01-13 10:09:56.072834
44,Partner,35,Streamlined composite capacity,Healthcare,104.27,2023-01-20 03:39:51.980100,2023-02-10 13:38:20.885263
44,Partner,52,Customizable content-based local area network,Media & Entertainment,100.74,2024-11-03 09:02:05.017479,2024-11-22 06:31:19.418860
44,Partner,119,Diverse motivating parallelism,Government,94.18,2029-07-23 03:07:23.097678,2029-08-16 18:31:28.229724
44,Partner,41,Intuitive exuding solution,Healthcare,92.82,2023-05-13 03:50:01.152073,2023-06-03 07:27:23.572148
44,Partner,30,Digitized zero tolerance parallelism,Retail,92.53,2022-11-01 21:43:41.540835,2022-11-19 03:37:10.343330
44,Partner,24,Balanced disintermediate intranet,Energy,87.7,2022-04-15 20:47:30.846823,2022-05-08 19:50:31.363654
44,Partner,108,Robust next generation analyzer,Government,86.33,2028-06-25 10:37:20.336308,2028-07-11 05:05:34.201460
44,Partner,76,Intuitive value-added hierarchy,Government,77.89,2026-04-21 01:49:54.050013,2026-05-16 15:45:10.508163
44,Partner,60,Intuitive data-driven collaboration,Government,77.57,2025-02-01 23:07:17.222278,2025-02-27 09:31:45.601606
44,Partner,18,Quality-focused cloud-native frame,Retail,65.31,2021-11-20 14:19:57.993933,2021-12-12 02:54:03.642944
44,Partner,11,Future-proofed zero trust hub,Government,38.82,2020-12-30 16:03:45.590399,2021-01-17 07:51:15.940092
44,Partner,64,Triple-buffered national focus group,Government,28.39,2025-06-17 11:05:51.411046,2025-07-11 11:43:28.049886
44,Partner,6,Digitized optimizing benchmark,Retail,23.26,2020-09-07 20:54:59.633485,2020-10-03 00:22:06.535811
